,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
0,6.862165963431786,16.81856540084388,14.459915611814345,14.969057665260197,9.146272855133615,5.8734177215189876,15.544303797468354,15.724331926863572,0.9451476793248945,4.191279887482419,0.8776371308016878,7.344585091420535,3.6061884669479607,2.021097046413502,2.049226441631505,5.513361462728551,12.988748241912798,40.628691983122366,49.251758087201125,9.81575246132208,14.686357243319268,28.40225035161744,51.25457102672293,41.9845288326301,32.73980309423347,7.578059071729958,3.240506329113924,30.129395218002813,40.69620253164557,51.479606188466946,10.481012658227849,44.34177215189873,3.6469760900140646,18.78481012658228,20.59493670886076,14.174402250351617,29.172995780590718,8.71167369901547,7.379746835443038,10.405063291139241,2.260196905766526,19.867791842475388,2.3178621659634318,15.410689170182842,25.374120956399437,1.1139240506329113,0.16455696202531644,11.718706047819971,15.20534458509142,0.0,0.17158931082981715,0.1589310829817159,10.351617440225036,7.672292545710267,4.310829817158931,3.0014064697609,0.0,0.0,7.665260196905766,1.4978902953586497,4.609001406469761,3.517580872011252,5.379746835443038,5.841068917018284,4.324894514767933,0.8959212376933896,0.0,0.0,0.960618846694796,1.3684950773558369,1.8340365682137834,0.1729957805907173,1.9479606188466947,0.0,1.2053445850914206,4.753867791842476,7.09985935302391,6.090014064697609,0.8143459915611815,3.848101265822785,0.6582278481012658,0.0,4.213783403656821
1,0.0,4.946554149085794,28.921237693389592,19.9943741209564,12.243319268635725,18.950773558368496,19.874824191279888,36.31364275668073,3.061884669479606,13.036568213783404,0.28270042194092826,0.7862165963431786,0.47960618846694797,0.10126582278481013,1.170182841068917,12.767932489451477,23.556962025316455,28.427566807313642,34.50210970464135,7.369901547116737,10.420534458509142,20.18143459915612,33.32770745428973,32.38818565400844,21.50351617440225,6.19549929676512,1.3389592123769338,8.850914205344585,22.11814345991561,32.365682137834035,6.668073136427567,36.27285513361463,3.848101265822785,40.064697609001406,30.538677918424753,18.037974683544302,36.954992967651194,16.451476793248943,0.4388185654008439,7.981715893108298,2.040787623066104,3.289732770745429,4.727144866385372,5.385372714486638,4.742616033755274,1.7271448663853728,0.17580872011251758,18.11814345991561,12.860759493670885,0.0,0.0,0.0,1.1251758087201125,0.3909985935302391,0.19127988748241911,0.0,0.0,0.0,2.5063291139240507,0.2883263009845288,2.130801687763713,2.490857946554149,3.4275668073136427,2.8227848101265822,2.8509142053445853,0.9957805907172996,0.26441631504922647,0.0,0.0,1.0506329113924051,0.729957805907173,0.0,0.8663853727144867,0.0,0.2883263009845288,4.161744022503516,1.780590717299578,3.9367088607594938,0.2545710267229255,0.3066104078762307,1.070323488045007,0.0,2.0084388185654007
2,0.0,0.0,2.7946554149085796,7.270042194092827,18.383966244725737,2.717299578059072,10.753867791842476,12.881856540084389,1.5668073136427567,4.112517580872011,1.0,6.736990154711673,3.690576652601969,2.0154711673699017,0.70042194092827,4.035161744022504,6.929676511954993,11.538677918424753,20.324894514767934,2.3333333333333335,2.1251758087201127,6.367088607594937,17.540084388185655,16.275668073136426,10.11251758087201,1.720112517580872,0.2250351617440225,15.416315049226442,17.469760900140646,25.243319268635723,4.521800281293952,30.417721518987342,1.3670886075949367,29.386779184247537,33.10689170182841,31.88185654008439,39.10126582278481,18.966244725738395,9.39943741209564,2.6736990154711675,0.7862165963431786,36.954992967651194,13.50070323488045,54.0210970464135,49.0056258790436,3.308016877637131,0.18706047819971872,58.68917018284107,49.21378340365682,1.0464135021097047,0.6624472573839663,0.510548523206751,14.877637130801688,10.518987341772151,6.067510548523207,3.268635724331927,0.3234880450070324,0.0,1.410689170182841,0.0,4.690576652601969,0.9212376933895922,0.6272855133614628,0.9676511954992968,1.0520393811533053,0.0,0.0,0.0,0.4078762306610408,0.3909985935302391,1.2165963431786218,0.0,1.9521800281293953,0.0,0.2742616033755274,4.291139240506329,17.42334739803094,6.630098452883263,0.7749648382559775,5.815752461322082,0.980309423347398,0.0,1.3628691983122363
3,0.0,0.0,0.0,4.272855133614628,7.59915611814346,0.8171589310829818,19.240506329113924,13.282700421940929,0.2981715893108298,3.1082981715893108,5.386779184247539,10.573839662447257,25.042194092827003,16.17721518987342,13.80168776371308,2.390998593530239,8.154711673699016,21.015471167369903,35.19971870604782,30.571026722925456,4.527426160337553,10.646976090014064,27.313642756680732,20.12798874824191,18.90857946554149,4.208157524613221,2.029535864978903,36.55836849507735,28.41350210970464,47.0112517580872,10.433192686357243,48.862165963431785,1.5921237693389592,32.0182841068917,23.873417721518987,25.461322081575247,26.821378340365683,12.213783403656821,11.80731364275668,4.462728551336146,2.060478199718706,55.69901547116737,12.744022503516174,68.50773558368495,60.371308016877634,2.963431786216596,0.6835443037974683,64.86075949367088,67.49226441631505,0.810126582278481,0.3066104078762307,0.5035161744022504,40.39803094233474,39.85091420534459,22.59915611814346,13.247538677918424,0.8438818565400844,0.0,0.7805907172995781,0.9493670886075949,19.050632911392405,0.6540084388185654,1.7271448663853728,2.036568213783404,1.191279887482419,0.42756680731364277,0.9212376933895922,0.0,2.6765119549929675,0.9142053445850914,2.1279887482419126,0.17158931082981715,4.355836849507735,0.0,3.69760900140647,6.187060478199719,32.49226441631505,12.243319268635725,0.5147679324894515,18.49226441631505,1.3656821378340365,0.25035161744022505,1.8481012658227849
4,0.0,0.0,0.0,0.0,6.843881856540085,17.773558368495078,23.67369901547117,50.835443037974684,25.639943741209564,48.218002812939524,3.690576652601969,1.3938115330520393,2.0450070323488045,0.7538677918424754,0.8762306610407876,37.30520393811533,53.90154711673699,23.742616033755276,33.26300984528832,5.634317862165964,5.877637130801688,9.848101265822784,16.436005625879044,15.724331926863572,10.146272855133615,2.361462728551336,1.2419127988748242,2.827004219409283,14.248945147679326,31.0,11.465541490857946,29.237693389592124,3.4655414908579467,28.18143459915612,40.379746835443036,22.386779184247537,37.21237693389592,25.014064697609,0.5189873417721519,3.1490857946554147,0.0,2.438818565400844,5.677918424753868,5.879043600562588,4.175808720112518,3.689170182841069,1.3530239099859354,32.08720112517581,31.229254571026722,1.4767932489451476,0.13783403656821377,0.5879043600562588,1.2531645569620253,2.2841068917018283,1.2630098452883263,0.2939521800281294,0.18565400843881857,0.0,2.378340365682138,0.23347398030942335,1.8762306610407877,1.4444444444444444,1.970464135021097,2.6272855133614628,1.0815752461322081,0.0,0.0,0.0,0.0,0.6146272855133614,0.739803094233474,0.0,0.7623066104078763,0.0,1.371308016877637,5.7355836849507735,3.7763713080168775,4.424753867791843,0.24613220815752462,0.4247538677918425,0.5316455696202531,0.0,0.6905766526019691
5,0.0,0.0,0.0,0.0,0.0,6.963431786216597,24.60618846694796,54.06610407876231,29.931082981715893,24.89310829817159,6.3642756680731365,1.1082981715893108,2.3473980309423346,0.9563994374120957,1.0365682137834036,46.18143459915612,62.513361462728554,29.037974683544302,48.157524613220815,5.0,0.7538677918424754,1.3811533052039382,3.630098452883263,3.220815752461322,3.511954992967651,0.3333333333333333,0.17580872011251758,0.37834036568213786,14.71167369901547,35.40787623066104,17.69338959212377,22.616033755274263,3.5850914205344586,19.29535864978903,31.970464135021096,14.136427566807313,34.55836849507735,19.257383966244724,0.0,0.4908579465541491,0.0,0.36146272855133615,2.070323488045007,0.1940928270042194,0.47538677918424754,8.039381153305204,9.253164556962025,26.528832630098453,45.94796061884669,5.812939521800281,1.8213783403656822,0.6033755274261603,0.22081575246132207,1.1870604781997187,1.7538677918424754,0.21378340365682139,0.3558368495077356,0.0,0.8593530239099859,0.4219409282700422,2.338959212376934,0.5386779184247539,0.23628691983122363,0.24472573839662448,0.2967651195499297,0.0,0.0,0.0,0.0,0.5808720112517581,0.7988748241912799,0.0,0.2419127988748242,0.0,1.5513361462728552,8.023909985935303,6.466947960618847,5.440225035161744,0.5555555555555556,0.0,0.0,0.0,0.24472573839662448
6,0.0,0.0,0.0,0.0,0.0,0.0,10.880450070323487,28.481012658227847,24.59493670886076,45.57524613220816,4.50773558368495,2.661040787623066,5.253164556962025,1.6722925457102673,2.160337552742616,38.24050632911393,48.043600562587905,36.36286919831224,51.32067510548523,6.814345991561181,6.430379746835443,14.774964838255977,34.459915611814345,30.50773558368495,21.957805907172997,7.2925457102672295,1.5836849507735584,15.09423347398031,27.780590717299578,46.075949367088604,12.824191279887483,36.9873417721519,4.571026722925457,44.83825597749648,48.9929676511955,30.39240506329114,39.0070323488045,33.90436005625879,2.8537271448663852,7.376933895921238,0.9127988748241913,14.011251758087202,17.883263009845287,26.769338959212376,24.050632911392405,17.125175808720112,9.79465541490858,59.83122362869198,58.46976090014065,6.29676511954993,3.0351617440225036,1.6371308016877637,5.309423347398031,8.260196905766525,7.028129395218003,3.832630098452883,1.0365682137834036,0.0,2.067510548523207,0.37130801687763715,10.959212376933896,2.732770745428973,3.938115330520394,2.569620253164557,2.721518987341772,0.0,0.2869198312236287,0.0,0.469760900140647,0.4838255977496484,1.7172995780590716,0.0,1.6455696202531647,0.0,4.060478199718706,15.877637130801688,18.450070323488045,14.39099859353024,1.620253164556962,1.589310829817159,2.4683544303797467,0.29254571026722925,2.019690576652602
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9113924050632916,24.126582278481013,31.028129395218002,23.91983122362869,17.578059071729957,19.32208157524613,23.77777777777778,49.9873417721519,62.06047819971871,71.61744022503517,53.23628691983122,64.31082981715893,67.15189873417721,1.9127988748241913,2.2939521800281293,9.566807313642757,8.857946554149086,10.855133614627286,12.050632911392405,6.267229254571027,5.7594936708860756,21.932489451476794,51.21659634317862,19.89732770745429,33.69338959212377,5.668073136427567,47.69760900140647,53.70182841068917,40.75949367088607,44.51898734177215,48.10126582278481,15.260196905766525,9.344585091420534,0.8917018284106891,50.17862165963432,42.37412095639944,73.0112517580872,69.23769338959212,48.80590717299578,55.17862165963432,79.25597749648382,72.9423347398031,44.54289732770746,55.345991561181435,68.16033755274262,48.70042194092827,61.0182841068917,69.94514767932489,54.65119549929676,11.638537271448664,2.181434599156118,8.673699015471167,3.8973277074542896,79.50773558368495,1.5021097046413503,4.011251758087201,1.9015471167369902,4.333333333333333,0.5752461322081576,3.5274261603375527,1.1448663853727146,0.7637130801687764,2.0773558368495078,3.5949367088607596,0.7426160337552743,5.075949367088608,0.0,32.14627285513362,63.69620253164557,52.80731364275668,47.579465541490855,9.021097046413502,12.018284106891702,7.926863572433192,0.25738396624472576,0.25316455696202533
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.022503516174401,27.59493670886076,7.040787623066104,0.0,0.45147679324894513,0.2419127988748242,0.1659634317862166,45.88748241912799,35.0112517580872,31.277074542897328,45.88466947960619,2.430379746835443,0.48945147679324896,0.6357243319268636,2.909985935302391,0.7032348804500703,2.2165963431786215,0.0,0.0,0.8312236286919831,16.340365682137833,30.22222222222222,7.462728551336146,7.765119549929676,0.9690576652601969,12.225035161744023,26.727144866385373,16.053445850914205,24.984528832630097,13.351617440225036,0.07313642756680731,0.3291139240506329,0.0,0.8846694796061885,1.9381153305203938,0.12517580872011252,0.6455696202531646,12.371308016877638,17.71167369901547,26.163150492264418,47.22222222222222,16.51336146272855,6.209563994374121,2.7454289732770745,0.0,2.0042194092827006,1.410689170182841,0.8002812939521801,1.4233473980309423,0.3656821378340366,0.3431786216596343,0.5850914205344585,1.7749648382559775,0.18143459915611815,0.1631504922644163,0.2981715893108298,0.4767932489451477,0.0,0.16033755274261605,0.0,0.0,0.35864978902953587,0.4092827004219409,0.0,0.0,0.0,5.9957805907173,15.414908579465541,14.850914205344585,9.226441631504922,1.0070323488045008,0.08016877637130802,0.7229254571026723,0.0,0.2911392405063291
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.385372714486638,13.341772151898734,1.3277074542897327,1.80028129395218,5.181434599156118,0.2545710267229255,26.286919831223628,53.41068917018284,54.34880450070324,62.80450070323488,13.959212376933896,0.5991561181434599,1.2939521800281295,5.815752461322082,1.2264416315049227,8.237693389592124,0.39943741209563993,0.8635724331926864,1.8945147679324894,30.72573839662447,50.0070323488045,21.478199718706048,24.364275668073137,4.966244725738397,22.857946554149084,47.91983122362869,33.90154711673699,39.94796061884669,46.88466947960619,0.2967651195499297,1.091420534458509,0.10407876230661041,1.5119549929676512,0.4613220815752461,0.8059071729957806,0.5232067510548524,5.336146272855133,15.893108298171589,18.658227848101266,61.125175808720115,13.061884669479607,55.520393811533054,68.54571026722925,0.17580872011251758,0.28551336146272854,8.060478199718705,1.5611814345991561,18.665260196905766,0.6357243319268636,8.50492264416315,1.180028129395218,21.876230661040786,1.248945147679325,1.610407876230661,0.7412095639943741,1.49929676511955,0.7749648382559775,0.8973277074542897,0.14627285513361463,0.17158931082981715,0.960618846694796,1.319268635724332,0.3924050632911392,1.0196905766526019,0.0,9.881856540084389,32.28973277074543,28.966244725738395,11.780590717299578,3.4739803094233475,1.4036568213783405,4.575246132208157,0.0,3.486638537271449
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5738396624472575,19.61744022503516,32.922644163150494,17.31645569620253,2.350210970464135,11.174402250351617,4.884669479606188,19.008438818565402,8.059071729957806,14.336146272855133,0.15049226441631505,0.22362869198312235,0.34458509142053445,0.0,0.0,0.4078762306610408,0.0,0.0,1.0646976090014064,5.762306610407876,1.1983122362869199,1.410689170182841,0.7158931082981715,8.732770745428974,44.29395218002813,29.358649789029535,26.345991561181435,30.22222222222222,1.6483825597749648,0.09142053445850915,0.09282700421940929,4.250351617440225,1.0829817158931083,3.0182841068917017,4.485232067510548,1.4838255977496484,6.655414908579465,13.353023909985936,70.14486638537271,4.282700421940929,72.55274261603375,77.09704641350211,1.230661040787623,2.70042194092827,36.58790436005626,12.853727144866385,51.130801687763714,0.8157524613220816,38.0478199718706,2.171589310829817,70.14627285513362,1.8706047819971872,2.080168776371308,1.0028129395218002,3.7932489451476794,2.2334739803094235,2.4528832630098454,0.1659634317862166,0.3389592123769339,3.2841068917018283,3.8917018284106892,0.29957805907172996,2.2939521800281293,0.12517580872011252,8.130801687763713,48.533052039381154,42.344585091420534,17.649789029535864,9.907172995780591,2.5260196905766525,9.078762306610408,0.0,3.540084388185654
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9873417721518987,14.718706047819971,38.43178621659634,37.42334739803094,1.4781997187060478,0.0,9.729957805907173,0.4767932489451477,58.58509142053446,0.2011251758087201,0.3234880450070324,0.3136427566807314,0.6033755274261603,0.6540084388185654,3.6455696202531644,1.270042194092827,2.6427566807313645,0.9423347398030942,1.659634317862166,0.11673699015471167,3.7158931082981717,0.0,2.3572433192686355,3.929676511954993,4.3980309423347395,10.789029535864978,0.5682137834036568,11.926863572433193,2.1758087201125176,0.0,27.662447257383967,3.2067510548523206,33.077355836849506,38.57805907172996,1.6244725738396624,0.5316455696202531,30.634317862165965,55.72714486638537,0.11251758087201125,0.770745428973277,3.3066104078762306,19.046413502109704,21.980309423347396,10.427566807313642,5.579465541490858,0.510548523206751,0.0,0.20815752461322082,0.0,10.60056258790436,0.0,0.0,0.0,0.0,0.20534458509142053,0.0,0.0,0.28551336146272854,0.0,0.0,0.0,0.4908579465541491,0.0,0.5330520393811533,2.2433192686357244,8.014064697609001,3.371308016877637,0.29957805907172996,5.50351617440225,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.350210970464135,19.9873417721519,46.10689170182841,4.862165963431786,0.9789029535864979,16.466947960618846,0.6624472573839663,60.237693389592124,0.3319268635724332,0.0,0.0,1.1012658227848102,1.5372714486638537,9.177215189873417,2.839662447257384,0.48241912798874825,0.6779184247538678,0.9127988748241913,0.0,0.8565400843881856,0.0,1.0,4.111111111111111,2.838255977496484,5.720112517580872,0.9549929676511955,9.721518987341772,6.187060478199719,0.6385372714486639,16.977496483825597,1.4261603375527425,17.957805907172997,30.139240506329113,3.026722925457103,3.586497890295359,25.76793248945148,47.922644163150494,1.4767932489451476,1.790436005625879,11.334739803094234,16.29957805907173,13.714486638537272,9.962025316455696,7.441631504922644,0.5963431786216596,0.0,1.3825597749648382,0.0,23.070323488045005,0.0,0.0,0.189873417721519,0.0,0.0,0.5316455696202531,0.0,0.0,0.0,0.5063291139240507,0.0,0.46835443037974683,0.0,1.3473980309423348,5.9971870604782,4.236286919831223,4.236286919831223,0.0,2.523206751054852,0.23628691983122363,0.0,0.0
